X,Y,Head 1
704746.3571,7529082.305,524.2515869
704846.2143,7529082.305,527.9006348
704946.0714,7529082.305,530.9552612
705045.9286,7529082.305,533.6760864
705145.7857,7529082.305,538.1479492
705245.6429,7529082.305,541.7355957
705345.5,7529082.305,545.444397
705445.3571,7529082.305,548.9226685
705545.2143,7529082.305,550.2091675
705645.0714,7529082.305,555.5179443
705744.9286,7529082.305,557.1439209
705844.7857,7529082.305,559.909668
705944.6429,7529082.305,558.6976318
706044.5,7529082.305,561.3690796
706144.3571,7529082.305,571.9175415
706244.2143,7529082.305,571.6206665
706344.0714,7529082.305,571.8283081
706443.9286,7529082.305,560.765564
694061.6429,7528982.706,571.9172363
694161.5,7528982.706,571.817627
694261.3571,7528982.706,571.6602173
694361.2143,7528982.706,571.4133301
694461.0714,7528982.706,571.0896606
694560.9286,7528982.706,570.765686
694660.7857,7528982.706,570.3796997
694760.6429,7528982.706,570.0048218
694860.5,7528982.706,569.3665161
694960.3571,7528982.706,568.6578979
695060.2143,7528982.706,568.046936
695160.0714,7528982.706,565.3251343
695259.9286,7528982.706,564.1937256
695359.7857,7528982.706,562.194397
695459.6429,7528982.706,558.3672485
695559.5,7528982.706,558.6415405
695659.3571,7528982.706,553.5046387
695759.2143,7528982.706,548.6419067
695859.0714,7528982.706,546.8892212
695958.9286,7528982.706,542.295105
696058.7857,7528982.706,537.7330933
696158.6429,7528982.706,533.3479004
696258.5,7528982.706,531.3082275
696358.3571,7528982.706,528.0751343
696458.2143,7528982.706,525.4860229
696558.0714,7528982.706,522.1569824
696657.9286,7528982.706,518.0740967
696757.7857,7528982.706,516.381958
696857.6429,7528982.706,518.4140015
696957.5,7528982.706,519.2001343
697057.3571,7528982.706,519.1624756
697157.2143,7528982.706,518.72229
697257.0714,7528982.706,517.8314209
697356.9286,7528982.706,516.5682983
697456.7857,7528982.706,514.9607544
697556.6429,7528982.706,512.2435913
697656.5,7528982.706,517.8918457
697756.3571,7528982.706,521.8994751
697856.2143,7528982.706,526.0351563
697956.0714,7528982.706,532.881958
698055.9286,7528982.706,539.7579956
698155.7857,7528982.706,544.6842651
698255.6429,7528982.706,549.7617798
698355.5,7528982.706,553.5065918
698455.3571,7528982.706,553.1472778
698555.2143,7528982.706,555.2592773
698655.0714,7528982.706,556.7940674
698754.9286,7528982.706,559.3933105
698854.7857,7528982.706,559.701355
698954.6429,7528982.706,560.1342773
699054.5,7528982.706,560.6246338
699154.3571,7528982.706,560.9713745
699254.2143,7528982.706,561.5487671
699354.0714,7528982.706,562.230957
699453.9286,7528982.706,562.8068237
699553.7857,7528982.706,563.3914185
699653.6429,7528982.706,564.0162354
699753.5,7528982.706,564.5645142
699853.3571,7528982.706,565.1488647
699953.2143,7528982.706,565.9842529
700053.0714,7528982.706,566.395874
700152.9286,7528982.706,566.69104
700252.7857,7528982.706,567.4821777
700352.6429,7528982.706,567.4177856
700452.5,7528982.706,567.9211426
700552.3571,7528982.706,568.383728
700652.2143,7528982.706,569.0842285
700752.0714,7528982.706,569.6299438
700851.9286,7528982.706,569.8961182
700951.7857,7528982.706,570.1037598
701051.6429,7528982.706,570.1427002
701151.5,7528982.706,569.8657837
701251.3571,7528982.706,569.9266968
701351.2143,7528982.706,567.4929199
701451.0714,7528982.706,568.3790283
701550.9286,7528982.706,563.6810303
701650.7857,7528982.706,556.1899414
701750.6429,7528982.706,546.6484375
701850.5,7528982.706,539.8255615
701950.3571,7528982.706,537.6970215
702050.2143,7528982.706,535.4402466
702150.0714,7528982.706,543.2418823
702249.9286,7528982.706,552.6134033
702349.7857,7528982.706,559.987854
702449.6429,7528982.706,563.9845581
702549.5,7528982.706,567.9898682
702649.3571,7528982.706,567.3911133
702749.2143,7528982.706,571.0013428
702849.0714,7528982.706,569.8824463
702948.9286,7528982.706,570.5192871
703048.7857,7528982.706,570.6677246
703148.6429,7528982.706,569.9555664
703248.5,7528982.706,572.5150757
703348.3571,7528982.706,571.3763428
703448.2143,7528982.706,571.1704102
703548.0714,7528982.706,569.3441772
703647.9286,7528982.706,568.9005737
703747.7857,7528982.706,554.8354492
703847.6429,7528982.706,559.3435059
703947.5,7528982.706,547.368103
704047.3571,7528982.706,545.6207886
704147.2143,7528982.706,538.8599854
704247.0714,7528982.706,534.369812
704346.9286,7528982.706,532.03479
704446.7857,7528982.706,529.2857666
704546.6429,7528982.706,525.2258301
704646.5,7528982.706,517.6599731
704746.3571,7528982.706,524.9216919
704846.2143,7528982.706,528.3650513
704946.0714,7528982.706,531.4668579
705045.9286,7528982.706,534.3220825
705145.7857,7528982.706,538.9702759
705245.6429,7528982.706,542.7406006
705345.5,7528982.706,546.3624268
705445.3571,7528982.706,549.7998657
705545.2143,7528982.706,553.1497192
705645.0714,7528982.706,554.5614014
705744.9286,7528982.706,557.8702393
705844.7857,7528982.706,559.9750977
705944.6429,7528982.706,560.7456055
706044.5,7528982.706,559.9194336
706144.3571,7528982.706,572.5953979
706244.2143,7528982.706,572.0351563
706344.0714,7528982.706,571.9669189
706443.9286,7528982.706,561.3193359
694061.6429,7528883.108,572.0751343
694161.5,7528883.108,571.9777832
694261.3571,7528883.108,571.7927246
694361.2143,7528883.108,571.5450439
694461.0714,7528883.108,571.1853638
694560.9286,7528883.108,570.8674316
694660.7857,7528883.108,570.5109253
694760.6429,7528883.108,570.0545044
694860.5,7528883.108,569.3376465
694960.3571,7528883.108,568.7290649
695060.2143,7528883.108,567.1627808
695160.0714,7528883.108,565.4890137
695259.9286,7528883.108,563.4401245
695359.7857,7528883.108,560.0074463
695459.6429,7528883.108,557.2143555
695559.5,7528883.108,553.4471436
695659.3571,7528883.108,549.7456055
695759.2143,7528883.108,545.0731201
695859.0714,7528883.108,542.9897461
695958.9286,7528883.108,538.5302734
696058.7857,7528883.108,534.1347656
696158.6429,7528883.108,531.0774536
696258.5,7528883.108,528.8325806
696358.3571,7528883.108,526.3111572
696458.2143,7528883.108,523.4443359
696558.0714,7528883.108,517.0610962
696657.9286,7528883.108,521.3773804
696757.7857,7528883.108,521.3204346
696857.6429,7528883.108,521.5118408
696957.5,7528883.108,521.6053467
697057.3571,7528883.108,521.2567749
697157.2143,7528883.108,520.5319214
697257.0714,7528883.108,519.3363037
697356.9286,7528883.108,517.5658569
697456.7857,7528883.108,514.9029541
697556.6429,7528883.108,509.0392151
697656.5,7528883.108,516.8405151
697756.3571,7528883.108,521.5449219
697856.2143,7528883.108,525.7911377
697956.0714,7528883.108,532.8446655
698055.9286,7528883.108,540.012207
698155.7857,7528883.108,544.9812012
698255.6429,7528883.108,550.0375977
698355.5,7528883.108,553.9620972
698455.3571,7528883.108,553.9725952
698555.2143,7528883.108,555.9815063
698655.0714,7528883.108,557.2489014
698754.9286,7528883.108,559.4656372
698854.7857,7528883.108,560.0236206
698954.6429,7528883.108,560.5072632
699054.5,7528883.108,560.9033203
699154.3571,7528883.108,561.4493408
699254.2143,7528883.108,562.0036011
699354.0714,7528883.108,562.6203003
699453.9286,7528883.108,563.3554077
699553.7857,7528883.108,563.9351196
699653.6429,7528883.108,564.6259155
699753.5,7528883.108,565.0983276
699853.3571,7528883.108,565.5932617
699953.2143,7528883.108,566.2750854
700053.0714,7528883.108,566.7636719
700152.9286,7528883.108,567.1240234
700252.7857,7528883.108,567.6937866
700352.6429,7528883.108,567.9505005
700452.5,7528883.108,568.3132935
700552.3571,7528883.108,568.9245605
700652.2143,7528883.108,569.633606
700752.0714,7528883.108,570.0827637
700851.9286,7528883.108,570.4899902
700951.7857,7528883.108,570.5925903
701051.6429,7528883.108,570.5808716
701151.5,7528883.108,570.4550171
701251.3571,7528883.108,570.2418823
701351.2143,7528883.108,570.1233521
701451.0714,7528883.108,568.2555542
701550.9286,7528883.108,565.104126
701650.7857,7528883.108,557.4542847
701750.6429,7528883.108,547.2249146
701850.5,7528883.108,539.8980103
701950.3571,7528883.108,538.076416
702050.2143,7528883.108,541.105896
702150.0714,7528883.108,550.2045898
702249.9286,7528883.108,557.0777588
702349.7857,7528883.108,562.2814331
702449.6429,7528883.108,568.3182983
702549.5,7528883.108,569.9443359
702649.3571,7528883.108,569.4075928
702749.2143,7528883.108,569.9953003
702849.0714,7528883.108,570.0617065
702948.9286,7528883.108,572.5220947
703048.7857,7528883.108,572.6179199
703148.6429,7528883.108,571.9428711
703248.5,7528883.108,571.8969727
703348.3571,7528883.108,561.1709595
703448.2143,7528883.108,568.84552
703548.0714,7528883.108,570.5969238
703647.9286,7528883.108,566.1608276
703747.7857,7528883.108,556.6245728
703847.6429,7528883.108,563.0453491
703947.5,7528883.108,546.1868896
704047.3571,7528883.108,544.9476929
704147.2143,7528883.108,540.3571777
704247.0714,7528883.108,535.2408447
704346.9286,7528883.108,532.2989502
704446.7857,7528883.108,529.9039307
704546.6429,7528883.108,526.0952148
704646.5,7528883.108,521.6483765
704746.3571,7528883.108,525.7456055
704846.2143,7528883.108,528.5426636
704946.0714,7528883.108,531.7139282
705045.9286,7528883.108,534.7997437
705145.7857,7528883.108,538.2805176
705245.6429,7528883.108,543.7885742
705345.5,7528883.108,547.4165649
705445.3571,7528883.108,550.758728
705545.2143,7528883.108,553.9755859
705645.0714,7528883.108,555.4110107
705744.9286,7528883.108,558.3341064
705844.7857,7528883.108,559.2608643
705944.6429,7528883.108,560.2546997
706044.5,7528883.108,561.9951172
706144.3571,7528883.108,560.8962402
706244.2143,7528883.108,563.4709473
706344.0714,7528883.108,561.848999
694061.6429,7528783.509,572.2276611
694161.5,7528783.509,572.1242065
694261.3571,7528783.509,571.9520874
694361.2143,7528783.509,571.6841431
694461.0714,7528783.509,571.4055176
694560.9286,7528783.509,571.0322876
694660.7857,7528783.509,570.5768433
694760.6429,7528783.509,570.0917358
694860.5,7528783.509,569.3912354
694960.3571,7528783.509,568.8137207
695060.2143,7528783.509,567.2440796
695160.0714,7528783.509,565.1297607
695259.9286,7528783.509,564.392395
695359.7857,7528783.509,561.9429321
695459.6429,7528783.509,558.0275269
695559.5,7528783.509,552.6044922
695659.3571,7528783.509,548.6827393
695759.2143,7528783.509,541.3392944
695859.0714,7528783.509,536.831665
695958.9286,7528783.509,533.6102295
696058.7857,7528783.509,531.5036011
696158.6429,7528783.509,529.4002075
696258.5,7528783.509,526.7860718
696358.3571,7528783.509,523.5383911
696458.2143,7528783.509,521.5445557
696558.0714,7528783.509,524.1749878
696657.9286,7528783.509,524.1083984
696757.7857,7528783.509,524.1300659
696857.6429,7528783.509,524.0163574
696957.5,7528783.509,523.7124023
697057.3571,7528783.509,523.1329956
697157.2143,7528783.509,522.2012939
697257.0714,7528783.509,520.7367554
697356.9286,7528783.509,518.8134155
697456.7857,7528783.509,515.7307739
697556.6429,7528783.509,508.9058228
697656.5,7528783.509,516.0386963
697756.3571,7528783.509,520.8370361
697856.2143,7528783.509,524.685791
697956.0714,7528783.509,532.0656738
698055.9286,7528783.509,538.9250488
698155.7857,7528783.509,543.6925049
698255.6429,7528783.509,550.3433228
698355.5,7528783.509,554.1044922
698455.3571,7528783.509,554.4238892
698555.2143,7528783.509,556.4074097
698655.0714,7528783.509,557.8413086
698754.9286,7528783.509,559.5213013
698854.7857,7528783.509,560.1785889
698954.6429,7528783.509,560.7016602
699054.5,7528783.509,561.1518555
699154.3571,7528783.509,561.8169556
699254.2143,7528783.509,562.3925781
699354.0714,7528783.509,563.0785522
699453.9286,7528783.509,563.7330322
699553.7857,7528783.509,564.3942261
699653.6429,7528783.509,565.1364136
699753.5,7528783.509,565.7167358
699853.3571,7528783.509,566.1688843
699953.2143,7528783.509,566.6253052
700053.0714,7528783.509,567.0397949
700152.9286,7528783.509,567.4189453
700252.7857,7528783.509,567.8689575
700352.6429,7528783.509,568.3535767
700452.5,7528783.509,568.6930542
700552.3571,7528783.509,569.2349243
700652.2143,7528783.509,569.8276367
700752.0714,7528783.509,570.3527832
700851.9286,7528783.509,570.7761841
700951.7857,7528783.509,571.0493164
701051.6429,7528783.509,571.324585
701151.5,7528783.509,571.2857666
701251.3571,7528783.509,570.6456909
701351.2143,7528783.509,569.5217285
701451.0714,7528783.509,569.1849976
701550.9286,7528783.509,565.7865601
701650.7857,7528783.509,557.7441406
701750.6429,7528783.509,548.1821899
701850.5,7528783.509,539.3638916
701950.3571,7528783.509,530.2868042
702050.2143,7528783.509,546.1314697
702150.0714,7528783.509,553.928833
702249.9286,7528783.509,559.5283203
702349.7857,7528783.509,566.4825439
702449.6429,7528783.509,568.7178955
702549.5,7528783.509,569.1461182
702649.3571,7528783.509,572.8422241
702749.2143,7528783.509,572.022644
702849.0714,7528783.509,572.3035278
702948.9286,7528783.509,572.5709229
703048.7857,7528783.509,573.9163818
703148.6429,7528783.509,572.0692749
703248.5,7528783.509,574.8955078
703348.3571,7528783.509,570.9654541
703448.2143,7528783.509,572.6204834
703548.0714,7528783.509,568.4359131
703647.9286,7528783.509,554.7359619
703747.7857,7528783.509,557.109375
703847.6429,7528783.509,561.1743164
703947.5,7528783.509,553.6553955
704047.3571,7528783.509,546.5736084
704147.2143,7528783.509,539.4030762
704247.0714,7528783.509,535.4605713
704346.9286,7528783.509,532.8109741
704446.7857,7528783.509,530.3371582
704546.6429,7528783.509,526.7991333
704646.5,7528783.509,521.3713379
704746.3571,7528783.509,525.3921509
704846.2143,7528783.509,527.895874
704946.0714,7528783.509,531.204834
705045.9286,7528783.509,535.414978
705145.7857,7528783.509,538.916687
705245.6429,7528783.509,543.116272
705345.5,7528783.509,547.0983276
705445.3571,7528783.509,550.2860107
705545.2143,7528783.509,553.229187
705645.0714,7528783.509,556.2421265
705744.9286,7528783.509,559.1814575
705844.7857,7528783.509,560.1581421
705944.6429,7528783.509,560.6251831
706044.5,7528783.509,561.4159546
706144.3571,7528783.509,563.0440063
706244.2143,7528783.509,561.673584
706344.0714,7528783.509,561.8987427
693961.7857,7528683.91,572.5632324
694061.6429,7528683.91,572.4612427
694161.5,7528683.91,572.2941895
694261.3571,7528683.91,572.0856323
694361.2143,7528683.91,571.8349609
694461.0714,7528683.91,571.5266113
694560.9286,7528683.91,571.1629639
694660.7857,7528683.91,570.6756592
694760.6429,7528683.91,570.1072388
694860.5,7528683.91,569.286499
694960.3571,7528683.91,568.550354
695060.2143,7528683.91,567.6534424
695160.0714,7528683.91,565.9881592
695259.9286,7528683.91,561.2002563
695359.7857,7528683.91,558.3436279
695459.6429,7528683.91,554.0943604
695559.5,7528683.91,549.7124634
695659.3571,7528683.91,544.8056641
695759.2143,7528683.91,539.9359131
695859.0714,7528683.91,535.1973267
695958.9286,7528683.91,531.6231689
696058.7857,7528683.91,529.2348633
696158.6429,7528683.91,527.4761963
696258.5,7528683.91,523.7442017
696358.3571,7528683.91,521.7156372
696458.2143,7528683.91,524.9443359
696558.0714,7528683.91,526.1555176
696657.9286,7528683.91,526.4417725
696757.7857,7528683.91,526.4143677
696857.6429,7528683.91,527.1560059
696957.5,7528683.91,526.670166
697057.3571,7528683.91,524.9101563
697157.2143,7528683.91,523.6535645
697257.0714,7528683.91,522.0771484
697356.9286,7528683.91,520.1397705
697456.7857,7528683.91,517.519104
697556.6429,7528683.91,514.2560425
697656.5,7528683.91,511.6260376
697756.3571,7528683.91,519.762207
697856.2143,7528683.91,524.2180786
697956.0714,7528683.91,530.074585
698055.9286,7528683.91,537.4494019
698155.7857,7528683.91,543.5881348
698255.6429,7528683.91,550.2915649
698355.5,7528683.91,551.8710327
698455.3571,7528683.91,554.3321533
698555.2143,7528683.91,555.4003906
698655.0714,7528683.91,558.0372925
698754.9286,7528683.91,559.562561
698854.7857,7528683.91,560.2671509
698954.6429,7528683.91,560.8787842
699054.5,7528683.91,561.4530029
699154.3571,7528683.91,562.105957
699254.2143,7528683.91,562.7605591
699354.0714,7528683.91,563.5141602
699453.9286,7528683.91,564.1738281
699553.7857,7528683.91,564.8877563
699653.6429,7528683.91,565.4345093
699753.5,7528683.91,566.0015869
699853.3571,7528683.91,566.4771729
699953.2143,7528683.91,566.9575195
700053.0714,7528683.91,567.3861084
700152.9286,7528683.91,567.7995605
700252.7857,7528683.91,568.1950684
700352.6429,7528683.91,568.6595459
700452.5,7528683.91,568.9777222
700552.3571,7528683.91,569.5377808
700652.2143,7528683.91,570.1077271
700752.0714,7528683.91,570.6150513
700851.9286,7528683.91,571.4202881
700951.7857,7528683.91,571.5388184
701051.6429,7528683.91,571.7423096
701151.5,7528683.91,572.0866699
701251.3571,7528683.91,572.1445923
701351.2143,7528683.91,570.9976807
701451.0714,7528683.91,569.7180176
701550.9286,7528683.91,565.8997192
701650.7857,7528683.91,559.2888184
701750.6429,7528683.91,549.7415771
701850.5,7528683.91,541.6323242
701950.3571,7528683.91,536.3571167
702050.2143,7528683.91,546.7417603
702150.0714,7528683.91,556.4733887
702249.9286,7528683.91,562.9710693
702349.7857,7528683.91,567.9311523
702449.6429,7528683.91,569.9095459
702549.5,7528683.91,570.6836548
702649.3571,7528683.91,574.2116089
702749.2143,7528683.91,572.6921997
702849.0714,7528683.91,572.6487427
702948.9286,7528683.91,573.7982788
703048.7857,7528683.91,574.8030396
703148.6429,7528683.91,572.6536865
703248.5,7528683.91,573.5472412
703348.3571,7528683.91,571.8713989
703448.2143,7528683.91,560.980896
703548.0714,7528683.91,559.0727539
703647.9286,7528683.91,559.4364624
703747.7857,7528683.91,553.4844971
703847.6429,7528683.91,551.0678101
703947.5,7528683.91,554.057251
704047.3571,7528683.91,546.7998657
704147.2143,7528683.91,540.3651123
704247.0714,7528683.91,535.9177246
704346.9286,7528683.91,533.3027954
704446.7857,7528683.91,531.022583
704546.6429,7528683.91,528.0462646
704646.5,7528683.91,523.5283813
704746.3571,7528683.91,522.0219727
704846.2143,7528683.91,522.7947388
704946.0714,7528683.91,527.9441528
705045.9286,7528683.91,536.7868652
705145.7857,7528683.91,539.9725952
705245.6429,7528683.91,544.3384399
705345.5,7528683.91,548.3861694
705445.3571,7528683.91,551.4019775
705545.2143,7528683.91,552.6456909
705645.0714,7528683.91,555.2779541
705744.9286,7528683.91,557.8618774
705844.7857,7528683.91,558.7454224
705944.6429,7528683.91,561.3066406
706044.5,7528683.91,561.7799072
706144.3571,7528683.91,562.2311401
706244.2143,7528683.91,561.7393799
706344.0714,7528683.91,561.9801636
706443.9286,7528683.91,562.3094482
693961.7857,7528584.311,572.6378174
694061.6429,7528584.311,572.5800171
694161.5,7528584.311,572.4822388
694261.3571,7528584.311,572.2822266
694361.2143,7528584.311,572.0098267
694461.0714,7528584.311,571.6500244
694560.9286,7528584.311,571.2658691
694660.7857,7528584.311,570.7584839
694760.6429,7528584.311,570.2514648
694860.5,7528584.311,569.2982178
694960.3571,7528584.311,568.5014038
695060.2143,7528584.311,567.730896
695160.0714,7528584.311,565.3063354
695259.9286,7528584.311,561.0848999
695359.7857,7528584.311,555.9737549
695459.6429,7528584.311,550.4691162
695559.5,7528584.311,546.0568848
695659.3571,7528584.311,538.6104736
695759.2143,7528584.311,535.7661743
695859.0714,7528584.311,532.0084839
695958.9286,7528584.311,529.0652466
696058.7857,7528584.311,524.4581909
696158.6429,7528584.311,523.6761475
696258.5,7528584.311,526.5545044
696358.3571,7528584.311,527.2684326
696458.2143,7528584.311,527.9626465
696558.0714,7528584.311,528.4934082
696657.9286,7528584.311,529.5571899
696757.7857,7528584.311,531.6733398
696857.6429,7528584.311,531.2888184
696957.5,7528584.311,530.5394897
697057.3571,7528584.311,527.4418945
697157.2143,7528584.311,525.1251221
697257.0714,7528584.311,523.4411011
697356.9286,7528584.311,521.4482422
697456.7857,7528584.311,519.0137939
697556.6429,7528584.311,515.3377686
697656.5,7528584.311,509.2130432
697756.3571,7528584.311,518.8062744
697856.2143,7528584.311,523.7755127
697956.0714,7528584.311,528.0053711
698055.9286,7528584.311,537.0979004
698155.7857,7528584.311,542.1459351
698255.6429,7528584.311,549.7321167
698355.5,7528584.311,551.6572876
698455.3571,7528584.311,554.524231
698555.2143,7528584.311,554.9475708
698655.0714,7528584.311,558.0431519
698754.9286,7528584.311,559.550293
698854.7857,7528584.311,560.24646
698954.6429,7528584.311,560.8289795
699054.5,7528584.311,561.7127075
699154.3571,7528584.311,562.5292358
699254.2143,7528584.311,563.272583
699354.0714,7528584.311,563.833374
699453.9286,7528584.311,564.5896606
699553.7857,7528584.311,565.2801514
699653.6429,7528584.311,565.8103027
699753.5,7528584.311,566.3466187
699853.3571,7528584.311,566.8637695
699953.2143,7528584.311,567.3677979
700053.0714,7528584.311,567.8949585
700152.9286,7528584.311,568.2616577
700252.7857,7528584.311,568.6397705
700352.6429,7528584.311,569.00177
700452.5,7528584.311,569.3648682
700552.3571,7528584.311,569.8353882
700652.2143,7528584.311,570.4002686
700752.0714,7528584.311,571.0456543
700851.9286,7528584.311,571.6973267
700951.7857,7528584.311,571.9371948
701051.6429,7528584.311,572.1272583
701151.5,7528584.311,572.5657349
701251.3571,7528584.311,572.7837524
701351.2143,7528584.311,572.6445313
701451.0714,7528584.311,570.2542114
701550.9286,7528584.311,567.6217651
701650.7857,7528584.311,561.065918
701750.6429,7528584.311,553.4608765
701850.5,7528584.311,544.9592285
701950.3571,7528584.311,545.1719971
702050.2143,7528584.311,551.307312
702150.0714,7528584.311,560.2695923
702249.9286,7528584.311,565.7270508
702349.7857,7528584.311,569.1071777
702449.6429,7528584.311,569.2633667
702549.5,7528584.311,574.1294556
702649.3571,7528584.311,575.6121216
702749.2143,7528584.311,576.1164551
702849.0714,7528584.311,572.7741699
702948.9286,7528584.311,573.6978149
703048.7857,7528584.311,575.4272461
703148.6429,7528584.311,574.4536743
703248.5,7528584.311,573.119751
703348.3571,7528584.311,571.6799316
703448.2143,7528584.311,563.1414795
703548.0714,7528584.311,559.6222534
703647.9286,7528584.311,559.7041016
703747.7857,7528584.311,553.8588867
703847.6429,7528584.311,558.5824585
703947.5,7528584.311,555.5613403
704047.3571,7528584.311,547.8330078
704147.2143,7528584.311,539.9579468
704247.0714,7528584.311,537.0654907
704346.9286,7528584.311,533.6029663
704446.7857,7528584.311,531.7794189
704546.6429,7528584.311,529.6482544
704646.5,7528584.311,525.0897827
704746.3571,7528584.311,529.7548218
704846.2143,7528584.311,532.0840454
704946.0714,7528584.311,534.6293335
705045.9286,7528584.311,536.5476685
705145.7857,7528584.311,541.0335693
705245.6429,7528584.311,549.6763306
705345.5,7528584.311,546.9066162
705445.3571,7528584.311,549.8399048
705545.2143,7528584.311,552.5552368
705645.0714,7528584.311,554.5042725
705744.9286,7528584.311,556.6883545
705844.7857,7528584.311,557.4290161
705944.6429,7528584.311,559.6335449
706044.5,7528584.311,560.2272949
706144.3571,7528584.311,560.5081787
706244.2143,7528584.311,560.7590942
706344.0714,7528584.311,562.6363525
706443.9286,7528584.311,562.1030884
693961.7857,7528484.712,572.737915
694061.6429,7528484.712,572.7363281
694161.5,7528484.712,572.6615601
694261.3571,7528484.712,572.4412231
694361.2143,7528484.712,572.1763306
694461.0714,7528484.712,571.7806396
694560.9286,7528484.712,571.3461304
694660.7857,7528484.712,570.7649536
694760.6429,7528484.712,570.0431519
694860.5,7528484.712,569.3885498
694960.3571,7528484.712,568.5313721
695060.2143,7528484.712,565.0077515
695160.0714,7528484.712,560.5521851
695259.9286,7528484.712,557.2731934
695359.7857,7528484.712,552.5280762
695459.6429,7528484.712,547.7750244
695559.5,7528484.712,542.520874
695659.3571,7528484.712,536.1992188
695759.2143,7528484.712,533.2272949
695859.0714,7528484.712,529.7158813
695958.9286,7528484.712,523.7738037
696058.7857,7528484.712,529.2654419
696158.6429,7528484.712,529.0386963
696258.5,7528484.712,529.8434448
696358.3571,7528484.712,530.2450562
696458.2143,7528484.712,531.4710693
696558.0714,7528484.712,533.5491943
696657.9286,7528484.712,536.1616821
696757.7857,7528484.712,538.2918701
696857.6429,7528484.712,537.6740112
696957.5,7528484.712,534.4890747
697057.3571,7528484.712,530.958374
697157.2143,7528484.712,526.4368896
697257.0714,7528484.712,524.7064209
697356.9286,7528484.712,522.5540771
697456.7857,7528484.712,519.8377075
697556.6429,7528484.712,516.5183716
697656.5,7528484.712,510.1324463
697756.3571,7528484.712,518.6414185
697856.2143,7528484.712,523.4941406
697956.0714,7528484.712,527.7108765
698055.9286,7528484.712,534.6396484
698155.7857,7528484.712,541.6986084
698255.6429,7528484.712,546.7919922
698355.5,7528484.712,553.4543457
698455.3571,7528484.712,555.8490601
698555.2143,7528484.712,553.2011108
698655.0714,7528484.712,557.3230591
698754.9286,7528484.712,559.5303955
698854.7857,7528484.712,560.2313843
698954.6429,7528484.712,561.1049805
699054.5,7528484.712,561.935791
699154.3571,7528484.712,562.8643799
699254.2143,7528484.712,563.4367065
699354.0714,7528484.712,564.1814575
699453.9286,7528484.712,564.8845825
699553.7857,7528484.712,565.4829102
699653.6429,7528484.712,566.125
699753.5,7528484.712,566.6449585
699853.3571,7528484.712,567.2124023
699953.2143,7528484.712,567.7462158
700053.0714,7528484.712,568.3864746
700152.9286,7528484.712,568.7352295
700252.7857,7528484.712,569.1767578
700352.6429,7528484.712,569.4428711
700452.5,7528484.712,569.9163818
700552.3571,7528484.712,570.1975708
700652.2143,7528484.712,570.8634033
700752.0714,7528484.712,571.4651489
700851.9286,7528484.712,572.0328369
700951.7857,7528484.712,572.6999512
701051.6429,7528484.712,572.9329834
701151.5,7528484.712,572.9848633
701251.3571,7528484.712,573.1745605
701351.2143,7528484.712,572.7732544
701451.0714,7528484.712,572.4891968
701550.9286,7528484.712,568.3790894
701650.7857,7528484.712,562.1057129
701750.6429,7528484.712,555.3849487
701850.5,7528484.712,547.8890381
701950.3571,7528484.712,542.2827148
702050.2143,7528484.712,554.7528687
702150.0714,7528484.712,562.593811
702249.9286,7528484.712,567.2503662
702349.7857,7528484.712,570.8048706
702449.6429,7528484.712,573.3948364
702549.5,7528484.712,575.4841309
702649.3571,7528484.712,575.3151855
702749.2143,7528484.712,575.6720581
702849.0714,7528484.712,568.4898682
702948.9286,7528484.712,573.2315063
703048.7857,7528484.712,574.9567871
703148.6429,7528484.712,573.8001099
703248.5,7528484.712,575.5678711
703348.3571,7528484.712,563.7388916
703448.2143,7528484.712,561.6588745
703548.0714,7528484.712,559.8704224
703647.9286,7528484.712,555.6837158
703747.7857,7528484.712,558.3126221
703847.6429,7528484.712,551.6824341
703947.5,7528484.712,549.6397705
704047.3571,7528484.712,546.008667
704147.2143,7528484.712,541.1530762
704247.0714,7528484.712,536.1531982
704346.9286,7528484.712,533.7162476
704446.7857,7528484.712,532.1722412
704546.6429,7528484.712,531.5742798
704646.5,7528484.712,535.0831909
704746.3571,7528484.712,535.201355
704846.2143,7528484.712,536.8341675
704946.0714,7528484.712,538.5505371
705045.9286,7528484.712,540.1450806
705145.7857,7528484.712,541.914856
705245.6429,7528484.712,540.3289185
705345.5,7528484.712,546.456543
705445.3571,7528484.712,556.96875
705545.2143,7528484.712,561.0541992
705645.0714,7528484.712,554.1837769
705744.9286,7528484.712,555.7086792
705844.7857,7528484.712,557.7490845
705944.6429,7528484.712,558.168335
706044.5,7528484.712,558.5054932
706144.3571,7528484.712,558.7966919
706244.2143,7528484.712,560.6815186
706344.0714,7528484.712,560.7984619
706443.9286,7528484.712,561.0266113
694061.6429,7528385.113,572.9604492
694161.5,7528385.113,572.8884277
694261.3571,7528385.113,572.6537476
694361.2143,7528385.113,572.328125
694461.0714,7528385.113,571.9478149
694560.9286,7528385.113,571.4830933
694660.7857,7528385.113,571.0831299
694760.6429,7528385.113,569.4676514
694860.5,7528385.113,566.3414917
694960.3571,7528385.113,562.2729492
695060.2143,7528385.113,558.0856323
695160.0714,7528385.113,555.4155884
695259.9286,7528385.113,551.7449951
695359.7857,7528385.113,546.7195435
695459.6429,7528385.113,541.840271
695559.5,7528385.113,538.9769287
695659.3571,7528385.113,534.4060669
695759.2143,7528385.113,529.5568237
